idHabilidadeusuario;idUsuario;descNomeHabilidade;descNivelHabilidade;dtCriacao
22935;32a56250-5aab-4c78-b3ba-c00244f663fb;Negociação;02. Iniciante;2025-08-19 17:37:47
22936;32a56250-5aab-4c78-b3ba-c00244f663fb;Orquestrador de Pipelines;01. Aprendiz;2025-08-19 17:37:47
22937;32a56250-5aab-4c78-b3ba-c00244f663fb;Python / R / Julia;02. Iniciante;2025-08-19 17:37:47
22938;32a56250-5aab-4c78-b3ba-c00244f663fb;Simplificação;02. Iniciante;2025-08-19 17:37:47
22939;32a56250-5aab-4c78-b3ba-c00244f663fb;SQL;01. Aprendiz;2025-08-19 17:37:47
22940;32a56250-5aab-4c78-b3ba-c00244f663fb;Teste de hipótese e Teste A/B;01. Aprendiz;2025-08-19 17:37:47
22941;f52d0954-97a9-4940-9d27-3edb611cbb92;Apache Spark;01. Aprendiz;2025-08-19 18:37:17
22942;f52d0954-97a9-4940-9d27-3edb611cbb92;Cloud;01. Aprendiz;2025-08-19 18:37:17
22943;f52d0954-97a9-4940-9d27-3edb611cbb92;Comunicação;02. Iniciante;2025-08-19 18:37:17
22944;f52d0954-97a9-4940-9d27-3edb611cbb92;Docker;01. Aprendiz;2025-08-19 18:37:17
22945;f52d0954-97a9-4940-9d27-3edb611cbb92;ETL;01. Aprendiz;2025-08-19 18:37:17
22946;f52d0954-97a9-4940-9d27-3edb611cbb92;Gestão / Liderança;00. Não esperada;2025-08-19 18:37:18
22947;f52d0954-97a9-4940-9d27-3edb611cbb92;Git / GitHub / GitLab / BitBucket;01. Aprendiz;2025-08-19 18:37:18
22948;f52d0954-97a9-4940-9d27-3edb611cbb92;IaC;01. Aprendiz;2025-08-19 18:37:18
22949;f52d0954-97a9-4940-9d27-3edb611cbb92;Kubernetes;01. Aprendiz;2025-08-19 18:37:18
22950;f52d0954-97a9-4940-9d27-3edb611cbb92;Machine Learning - Classificação;01. Aprendiz;2025-08-19 18:37:18
22951;f52d0954-97a9-4940-9d27-3edb611cbb92;Machine Learning - Regressão;01. Aprendiz;2025-08-19 18:37:18
22952;f52d0954-97a9-4940-9d27-3edb611cbb92;Mensageria;01. Aprendiz;2025-08-19 18:37:18
22953;f52d0954-97a9-4940-9d27-3edb611cbb92;Modelagem de dados;01. Aprendiz;2025-08-19 18:37:18
22954;f52d0954-97a9-4940-9d27-3edb611cbb92;Negociação;01. Aprendiz;2025-08-19 18:37:18
22955;f52d0954-97a9-4940-9d27-3edb611cbb92;Orquestrador de Pipelines;01. Aprendiz;2025-08-19 18:37:18
22956;f52d0954-97a9-4940-9d27-3edb611cbb92;Python / R / Julia;02. Iniciante;2025-08-19 18:37:18
22957;f52d0954-97a9-4940-9d27-3edb611cbb92;Simplificação;01. Aprendiz;2025-08-19 18:37:18
22958;f52d0954-97a9-4940-9d27-3edb611cbb92;SQL;02. Iniciante;2025-08-19 18:37:18
22959;eb4df191-067a-4588-9c7f-1f5c1c835e35;Apresentação / Storytelling;02. Iniciante;2025-08-19 20:30:35
22960;eb4df191-067a-4588-9c7f-1f5c1c835e35;Cloud;00. Não esperada;2025-08-19 20:30:35
22961;eb4df191-067a-4588-9c7f-1f5c1c835e35;Comunicação;02. Iniciante;2025-08-19 20:30:35
22962;eb4df191-067a-4588-9c7f-1f5c1c835e35;Data Visualization;00. Não esperada;2025-08-19 20:30:35
22963;eb4df191-067a-4588-9c7f-1f5c1c835e35;Docker;00. Não esperada;2025-08-19 20:30:35
22964;eb4df191-067a-4588-9c7f-1f5c1c835e35;Estatística descritiva;01. Aprendiz;2025-08-19 20:30:35
22965;eb4df191-067a-4588-9c7f-1f5c1c835e35;ETL;01. Aprendiz;2025-08-19 20:30:36
22966;eb4df191-067a-4588-9c7f-1f5c1c835e35;Gestão / Liderança;00. Não esperada;2025-08-19 20:30:36
22967;eb4df191-067a-4588-9c7f-1f5c1c835e35;Git / GitHub / GitLab / BitBucket;02. Iniciante;2025-08-19 20:30:36
22968;eb4df191-067a-4588-9c7f-1f5c1c835e35;Inteligência Emocional;02. Iniciante;2025-08-19 20:30:36
22969;eb4df191-067a-4588-9c7f-1f5c1c835e35;Machine Learning - Agrupamento;01. Aprendiz;2025-08-19 20:30:36
22970;eb4df191-067a-4588-9c7f-1f5c1c835e35;Machine Learning - Associação;01. Aprendiz;2025-08-19 20:30:36
22971;eb4df191-067a-4588-9c7f-1f5c1c835e35;Machine Learning - Classificação;02. Iniciante;2025-08-19 20:30:36
22972;eb4df191-067a-4588-9c7f-1f5c1c835e35;Machine Learning - Regressão;01. Aprendiz;2025-08-19 20:30:36
22973;eb4df191-067a-4588-9c7f-1f5c1c835e35;Negociação;01. Aprendiz;2025-08-19 20:30:36
22974;eb4df191-067a-4588-9c7f-1f5c1c835e35;Orquestrador de Pipelines;00. Não esperada;2025-08-19 20:30:36
22975;eb4df191-067a-4588-9c7f-1f5c1c835e35;Python / R / Julia;02. Iniciante;2025-08-19 20:30:36
22976;eb4df191-067a-4588-9c7f-1f5c1c835e35;Simplificação;02. Iniciante;2025-08-19 20:30:36
22977;eb4df191-067a-4588-9c7f-1f5c1c835e35;SQL;02. Iniciante;2025-08-19 20:30:36
22978;eb4df191-067a-4588-9c7f-1f5c1c835e35;Teste de hipótese e Teste A/B;01. Aprendiz;2025-08-19 20:30:36
22979;41a5a5e7-923f-4305-9a6e-01e51428bddc;Apresentação / Storytelling;00. Não esperada;2025-08-19 22:39:42
22980;41a5a5e7-923f-4305-9a6e-01e51428bddc;Comunicação;00. Não esperada;2025-08-19 22:39:42
22981;41a5a5e7-923f-4305-9a6e-01e51428bddc;Data Visualization;02. Iniciante;2025-08-19 22:39:42
22982;41a5a5e7-923f-4305-9a6e-01e51428bddc;Estatística descritiva;02. Iniciante;2025-08-19 22:39:42
22983;41a5a5e7-923f-4305-9a6e-01e51428bddc;ETL;02. Iniciante;2025-08-19 22:39:42
22984;41a5a5e7-923f-4305-9a6e-01e51428bddc;Gestão / Liderança;00. Não esperada;2025-08-19 22:39:42
22985;41a5a5e7-923f-4305-9a6e-01e51428bddc;Git / GitHub / GitLab / BitBucket;02. Iniciante;2025-08-19 22:39:42
22986;41a5a5e7-923f-4305-9a6e-01e51428bddc;Inteligência Emocional;03. Profissional;2025-08-19 22:39:42
22987;41a5a5e7-923f-4305-9a6e-01e51428bddc;Machine Learning - Agrupamento;00. Não esperada;2025-08-19 22:39:42
22988;41a5a5e7-923f-4305-9a6e-01e51428bddc;Machine Learning - Associação;00. Não esperada;2025-08-19 22:39:42
22989;41a5a5e7-923f-4305-9a6e-01e51428bddc;Machine Learning - Classificação;00. Não esperada;2025-08-19 22:39:42
22990;41a5a5e7-923f-4305-9a6e-01e51428bddc;Machine Learning - Regressão;00. Não esperada;2025-08-19 22:39:42
22991;41a5a5e7-923f-4305-9a6e-01e51428bddc;Negociação;03. Profissional;2025-08-19 22:39:42
22992;41a5a5e7-923f-4305-9a6e-01e51428bddc;Python / R / Julia;00. Não esperada;2025-08-19 22:39:42
22993;41a5a5e7-923f-4305-9a6e-01e51428bddc;Simplificação;00. Não esperada;2025-08-19 22:39:42
22994;41a5a5e7-923f-4305-9a6e-01e51428bddc;SQL;02. Iniciante;2025-08-19 22:39:42
22995;41a5a5e7-923f-4305-9a6e-01e51428bddc;Teste de hipótese e Teste A/B;00. Não esperada;2025-08-19 22:39:42
22996;658eb393-d790-4f09-8a93-902e228881c4;Apresentação / Storytelling;00. Não esperada;2025-08-19 23:49:26
22997;658eb393-d790-4f09-8a93-902e228881c4;Comunicação;02. Iniciante;2025-08-19 23:49:26
22998;658eb393-d790-4f09-8a93-902e228881c4;Data Visualization;00. Não esperada;2025-08-19 23:49:26
22999;658eb393-d790-4f09-8a93-902e228881c4;Estatística descritiva;00. Não esperada;2025-08-19 23:49:26
23000;658eb393-d790-4f09-8a93-902e228881c4;ETL;00. Não esperada;2025-08-19 23:49:26
23001;658eb393-d790-4f09-8a93-902e228881c4;Gestão / Liderança;01. Aprendiz;2025-08-19 23:49:26
23002;658eb393-d790-4f09-8a93-902e228881c4;Git / GitHub / GitLab / BitBucket;00. Não esperada;2025-08-19 23:49:26
23003;658eb393-d790-4f09-8a93-902e228881c4;Inteligência Emocional;02. Iniciante;2025-08-19 23:49:26
23004;658eb393-d790-4f09-8a93-902e228881c4;Machine Learning - Agrupamento;00. Não esperada;2025-08-19 23:49:26
23005;658eb393-d790-4f09-8a93-902e228881c4;Machine Learning - Associação;00. Não esperada;2025-08-19 23:49:26
23006;658eb393-d790-4f09-8a93-902e228881c4;Machine Learning - Classificação;00. Não esperada;2025-08-19 23:49:26
23007;658eb393-d790-4f09-8a93-902e228881c4;Machine Learning - Regressão;00. Não esperada;2025-08-19 23:49:26
23008;658eb393-d790-4f09-8a93-902e228881c4;Negociação;02. Iniciante;2025-08-19 23:49:26
23009;658eb393-d790-4f09-8a93-902e228881c4;Python / R / Julia;00. Não esperada;2025-08-19 23:49:26
23010;658eb393-d790-4f09-8a93-902e228881c4;Simplificação;00. Não esperada;2025-08-19 23:49:26
23011;658eb393-d790-4f09-8a93-902e228881c4;SQL;00. Não esperada;2025-08-19 23:49:26
23012;658eb393-d790-4f09-8a93-902e228881c4;Teste de hipótese e Teste A/B;00. Não esperada;2025-08-19 23:49:26
23013;fa1bb999-5c18-4034-b427-be775048d7ed;Apache Spark;00. Não esperada;2025-08-19 23:57:32
23014;fa1bb999-5c18-4034-b427-be775048d7ed;Cloud;01. Aprendiz;2025-08-19 23:57:32
23015;fa1bb999-5c18-4034-b427-be775048d7ed;Comunicação;03. Profissional;2025-08-19 23:57:32
23016;fa1bb999-5c18-4034-b427-be775048d7ed;Docker;01. Aprendiz;2025-08-19 23:57:32
23017;fa1bb999-5c18-4034-b427-be775048d7ed;ETL;02. Iniciante;2025-08-19 23:57:32
23018;fa1bb999-5c18-4034-b427-be775048d7ed;Gestão / Liderança;03. Profissional;2025-08-19 23:57:32
23019;fa1bb999-5c18-4034-b427-be775048d7ed;Git / GitHub / GitLab / BitBucket;02. Iniciante;2025-08-19 23:57:32
23020;fa1bb999-5c18-4034-b427-be775048d7ed;IaC;00. Não esperada;2025-08-19 23:57:32
23021;fa1bb999-5c18-4034-b427-be775048d7ed;Kubernetes;01. Aprendiz;2025-08-19 23:57:32
23022;fa1bb999-5c18-4034-b427-be775048d7ed;Machine Learning - Classificação;00. Não esperada;2025-08-19 23:57:32
23023;fa1bb999-5c18-4034-b427-be775048d7ed;Machine Learning - Regressão;00. Não esperada;2025-08-19 23:57:32
23024;fa1bb999-5c18-4034-b427-be775048d7ed;Mensageria;00. Não esperada;2025-08-19 23:57:32
23025;fa1bb999-5c18-4034-b427-be775048d7ed;Modelagem de dados;01. Aprendiz;2025-08-19 23:57:32
23026;fa1bb999-5c18-4034-b427-be775048d7ed;Negociação;02. Iniciante;2025-08-19 23:57:32
23027;fa1bb999-5c18-4034-b427-be775048d7ed;Orquestrador de Pipelines;00. Não esperada;2025-08-19 23:57:32
23028;fa1bb999-5c18-4034-b427-be775048d7ed;Python / R / Julia;01. Aprendiz;2025-08-19 23:57:32
23029;fa1bb999-5c18-4034-b427-be775048d7ed;Simplificação;03. Profissional;2025-08-19 23:57:32
23030;fa1bb999-5c18-4034-b427-be775048d7ed;SQL;02. Iniciante;2025-08-19 23:57:32
23031;fd6d8090-bb37-4cb6-9961-5942388ffa0a;Apresentação / Storytelling;00. Não esperada;2025-08-20 00:42:23
23032;fd6d8090-bb37-4cb6-9961-5942388ffa0a;Cloud;03. Profissional;2025-08-20 00:42:23
23033;fd6d8090-bb37-4cb6-9961-5942388ffa0a;Comunicação;03. Profissional;2025-08-20 00:42:23
23034;fd6d8090-bb37-4cb6-9961-5942388ffa0a;Data Visualization;01. Aprendiz;2025-08-20 00:42:23
23035;fd6d8090-bb37-4cb6-9961-5942388ffa0a;Docker;03. Profissional;2025-08-20 00:42:23
23036;fd6d8090-bb37-4cb6-9961-5942388ffa0a;Estatística descritiva;01. Aprendiz;2025-08-20 00:42:23
23037;fd6d8090-bb37-4cb6-9961-5942388ffa0a;ETL;02. Iniciante;2025-08-20 00:42:23
23038;fd6d8090-bb37-4cb6-9961-5942388ffa0a;Gestão / Liderança;02. Iniciante;2025-08-20 00:42:23
23039;fd6d8090-bb37-4cb6-9961-5942388ffa0a;Git / GitHub / GitLab / BitBucket;03. Profissional;2025-08-20 00:42:23
23040;fd6d8090-bb37-4cb6-9961-5942388ffa0a;Inteligência Emocional;03. Profissional;2025-08-20 00:42:23
23041;fd6d8090-bb37-4cb6-9961-5942388ffa0a;Machine Learning - Agrupamento;01. Aprendiz;2025-08-20 00:42:23
23042;fd6d8090-bb37-4cb6-9961-5942388ffa0a;Machine Learning - Associação;01. Aprendiz;2025-08-20 00:42:23
23043;fd6d8090-bb37-4cb6-9961-5942388ffa0a;Machine Learning - Classificação;01. Aprendiz;2025-08-20 00:42:23
23044;fd6d8090-bb37-4cb6-9961-5942388ffa0a;Machine Learning - Regressão;01. Aprendiz;2025-08-20 00:42:23
23045;fd6d8090-bb37-4cb6-9961-5942388ffa0a;Negociação;02. Iniciante;2025-08-20 00:42:23
23046;fd6d8090-bb37-4cb6-9961-5942388ffa0a;Orquestrador de Pipelines;01. Aprendiz;2025-08-20 00:42:23
23047;fd6d8090-bb37-4cb6-9961-5942388ffa0a;Python / R / Julia;02. Iniciante;2025-08-20 00:42:23
23048;fd6d8090-bb37-4cb6-9961-5942388ffa0a;Simplificação;02. Iniciante;2025-08-20 00:42:23
23049;fd6d8090-bb37-4cb6-9961-5942388ffa0a;SQL;03. Profissional;2025-08-20 00:42:23
23050;fd6d8090-bb37-4cb6-9961-5942388ffa0a;Teste de hipótese e Teste A/B;02. Iniciante;2025-08-20 00:42:23
23051;f02261e8-ae22-4c84-a9ed-93fd9aee7e07;Apache Spark;00. Não esperada;2025-08-20 00:48:22
23052;f02261e8-ae22-4c84-a9ed-93fd9aee7e07;Cloud;01. Aprendiz;2025-08-20 00:48:22
23053;f02261e8-ae22-4c84-a9ed-93fd9aee7e07;Comunicação;03. Profissional;2025-08-20 00:48:22
23054;f02261e8-ae22-4c84-a9ed-93fd9aee7e07;Docker;02. Iniciante;2025-08-20 00:48:22
23055;f02261e8-ae22-4c84-a9ed-93fd9aee7e07;ETL;02. Iniciante;2025-08-20 00:48:22
23056;f02261e8-ae22-4c84-a9ed-93fd9aee7e07;Gestão / Liderança;02. Iniciante;2025-08-20 00:48:22
23057;f02261e8-ae22-4c84-a9ed-93fd9aee7e07;Git / GitHub / GitLab / BitBucket;02. Iniciante;2025-08-20 00:48:22
23058;f02261e8-ae22-4c84-a9ed-93fd9aee7e07;IaC;03. Profissional;2025-08-20 00:48:22
23059;f02261e8-ae22-4c84-a9ed-93fd9aee7e07;Kubernetes;00. Não esperada;2025-08-20 00:48:22
23060;f02261e8-ae22-4c84-a9ed-93fd9aee7e07;Machine Learning - Classificação;00. Não esperada;2025-08-20 00:48:22
23061;f02261e8-ae22-4c84-a9ed-93fd9aee7e07;Machine Learning - Regressão;00. Não esperada;2025-08-20 00:48:22
23062;f02261e8-ae22-4c84-a9ed-93fd9aee7e07;Mensageria;01. Aprendiz;2025-08-20 00:48:22
23063;f02261e8-ae22-4c84-a9ed-93fd9aee7e07;Modelagem de dados;02. Iniciante;2025-08-20 00:48:22
23064;f02261e8-ae22-4c84-a9ed-93fd9aee7e07;Negociação;01. Aprendiz;2025-08-20 00:48:22
23065;f02261e8-ae22-4c84-a9ed-93fd9aee7e07;Orquestrador de Pipelines;00. Não esperada;2025-08-20 00:48:22
23066;f02261e8-ae22-4c84-a9ed-93fd9aee7e07;Python / R / Julia;02. Iniciante;2025-08-20 00:48:22
23067;f02261e8-ae22-4c84-a9ed-93fd9aee7e07;Simplificação;02. Iniciante;2025-08-20 00:48:22
23068;f02261e8-ae22-4c84-a9ed-93fd9aee7e07;SQL;02. Iniciante;2025-08-20 00:48:22
23069;fa6682fe-b6c9-426e-98cc-48bc18186f44;Apache Spark;01. Aprendiz;2025-08-20 00:49:57
23070;fa6682fe-b6c9-426e-98cc-48bc18186f44;Cloud;01. Aprendiz;2025-08-20 00:49:57
23071;fa6682fe-b6c9-426e-98cc-48bc18186f44;Comunicação;04. Expert;2025-08-20 00:49:57
23072;fa6682fe-b6c9-426e-98cc-48bc18186f44;Docker;01. Aprendiz;2025-08-20 00:49:57
23073;fa6682fe-b6c9-426e-98cc-48bc18186f44;ETL;01. Aprendiz;2025-08-20 00:49:57
23074;fa6682fe-b6c9-426e-98cc-48bc18186f44;Gestão / Liderança;03. Profissional;2025-08-20 00:49:57
23075;fa6682fe-b6c9-426e-98cc-48bc18186f44;Git / GitHub / GitLab / BitBucket;03. Profissional;2025-08-20 00:49:57
23076;fa6682fe-b6c9-426e-98cc-48bc18186f44;IaC;01. Aprendiz;2025-08-20 00:49:57
23077;fa6682fe-b6c9-426e-98cc-48bc18186f44;Kubernetes;01. Aprendiz;2025-08-20 00:49:57
23078;fa6682fe-b6c9-426e-98cc-48bc18186f44;Machine Learning - Classificação;01. Aprendiz;2025-08-20 00:49:57
23079;fa6682fe-b6c9-426e-98cc-48bc18186f44;Machine Learning - Regressão;01. Aprendiz;2025-08-20 00:49:57
23080;fa6682fe-b6c9-426e-98cc-48bc18186f44;Mensageria;01. Aprendiz;2025-08-20 00:49:57
23081;fa6682fe-b6c9-426e-98cc-48bc18186f44;Modelagem de dados;02. Iniciante;2025-08-20 00:49:57
23082;fa6682fe-b6c9-426e-98cc-48bc18186f44;Negociação;03. Profissional;2025-08-20 00:49:57
23083;fa6682fe-b6c9-426e-98cc-48bc18186f44;Orquestrador de Pipelines;01. Aprendiz;2025-08-20 00:49:57
23084;fa6682fe-b6c9-426e-98cc-48bc18186f44;Python / R / Julia;01. Aprendiz;2025-08-20 00:49:57
23085;fa6682fe-b6c9-426e-98cc-48bc18186f44;Simplificação;02. Iniciante;2025-08-20 00:49:57
23086;fa6682fe-b6c9-426e-98cc-48bc18186f44;SQL;03. Profissional;2025-08-20 00:49:57
23087;70720aef-a286-468a-8fa0-a5e7bd431403;Apache Spark;01. Aprendiz;2025-08-20 00:56:11
23088;70720aef-a286-468a-8fa0-a5e7bd431403;Cloud;01. Aprendiz;2025-08-20 00:56:11
23089;70720aef-a286-468a-8fa0-a5e7bd431403;Comunicação;01. Aprendiz;2025-08-20 00:56:11
23090;70720aef-a286-468a-8fa0-a5e7bd431403;Docker;01. Aprendiz;2025-08-20 00:56:11
23091;70720aef-a286-468a-8fa0-a5e7bd431403;ETL;01. Aprendiz;2025-08-20 00:56:11
23092;70720aef-a286-468a-8fa0-a5e7bd431403;Gestão / Liderança;01. Aprendiz;2025-08-20 00:56:11
23093;70720aef-a286-468a-8fa0-a5e7bd431403;Git / GitHub / GitLab / BitBucket;01. Aprendiz;2025-08-20 00:56:11
23094;70720aef-a286-468a-8fa0-a5e7bd431403;IaC;01. Aprendiz;2025-08-20 00:56:11
23095;70720aef-a286-468a-8fa0-a5e7bd431403;Kubernetes;01. Aprendiz;2025-08-20 00:56:11
23096;70720aef-a286-468a-8fa0-a5e7bd431403;Machine Learning - Classificação;01. Aprendiz;2025-08-20 00:56:11
23097;70720aef-a286-468a-8fa0-a5e7bd431403;Machine Learning - Regressão;01. Aprendiz;2025-08-20 00:56:11
23098;70720aef-a286-468a-8fa0-a5e7bd431403;Mensageria;01. Aprendiz;2025-08-20 00:56:11
23099;70720aef-a286-468a-8fa0-a5e7bd431403;Modelagem de dados;01. Aprendiz;2025-08-20 00:56:11
23100;70720aef-a286-468a-8fa0-a5e7bd431403;Negociação;01. Aprendiz;2025-08-20 00:56:11
23101;70720aef-a286-468a-8fa0-a5e7bd431403;Orquestrador de Pipelines;01. Aprendiz;2025-08-20 00:56:11
23102;70720aef-a286-468a-8fa0-a5e7bd431403;Python / R / Julia;01. Aprendiz;2025-08-20 00:56:11
23103;70720aef-a286-468a-8fa0-a5e7bd431403;Simplificação;01. Aprendiz;2025-08-20 00:56:11
23104;70720aef-a286-468a-8fa0-a5e7bd431403;SQL;01. Aprendiz;2025-08-20 00:56:11
23105;c7de3fd2-e78a-4183-8fd9-d619f41c0bd4;Apresentação / Storytelling;02. Iniciante;2025-08-20 01:49:01
23106;c7de3fd2-e78a-4183-8fd9-d619f41c0bd4;Cloud;02. Iniciante;2025-08-20 01:49:01
23107;c7de3fd2-e78a-4183-8fd9-d619f41c0bd4;Comunicação;02. Iniciante;2025-08-20 01:49:01
23108;c7de3fd2-e78a-4183-8fd9-d619f41c0bd4;Data Visualization;02. Iniciante;2025-08-20 01:49:01
23109;c7de3fd2-e78a-4183-8fd9-d619f41c0bd4;Docker;02. Iniciante;2025-08-20 01:49:01
23110;c7de3fd2-e78a-4183-8fd9-d619f41c0bd4;Estatística descritiva;03. Profissional;2025-08-20 01:49:01
23111;c7de3fd2-e78a-4183-8fd9-d619f41c0bd4;ETL;02. Iniciante;2025-08-20 01:49:01
23112;c7de3fd2-e78a-4183-8fd9-d619f41c0bd4;Gestão / Liderança;03. Profissional;2025-08-20 01:49:01
23113;c7de3fd2-e78a-4183-8fd9-d619f41c0bd4;Git / GitHub / GitLab / BitBucket;02. Iniciante;2025-08-20 01:49:01
23114;c7de3fd2-e78a-4183-8fd9-d619f41c0bd4;Inteligência Emocional;03. Profissional;2025-08-20 01:49:01
23115;c7de3fd2-e78a-4183-8fd9-d619f41c0bd4;Machine Learning - Agrupamento;02. Iniciante;2025-08-20 01:49:01
23116;c7de3fd2-e78a-4183-8fd9-d619f41c0bd4;Machine Learning - Associação;02. Iniciante;2025-08-20 01:49:01
23117;c7de3fd2-e78a-4183-8fd9-d619f41c0bd4;Machine Learning - Classificação;02. Iniciante;2025-08-20 01:49:02
23118;c7de3fd2-e78a-4183-8fd9-d619f41c0bd4;Machine Learning - Regressão;02. Iniciante;2025-08-20 01:49:02
23119;c7de3fd2-e78a-4183-8fd9-d619f41c0bd4;Negociação;03. Profissional;2025-08-20 01:49:02
23120;c7de3fd2-e78a-4183-8fd9-d619f41c0bd4;Orquestrador de Pipelines;02. Iniciante;2025-08-20 01:49:02
23121;c7de3fd2-e78a-4183-8fd9-d619f41c0bd4;Python / R / Julia;03. Profissional;2025-08-20 01:49:02
23122;c7de3fd2-e78a-4183-8fd9-d619f41c0bd4;Simplificação;02. Iniciante;2025-08-20 01:49:02
23123;c7de3fd2-e78a-4183-8fd9-d619f41c0bd4;SQL;02. Iniciante;2025-08-20 01:49:02
23124;c7de3fd2-e78a-4183-8fd9-d619f41c0bd4;Teste de hipótese e Teste A/B;02. Iniciante;2025-08-20 01:49:02
23125;62e1f356-cb36-463a-9a3e-9eeb61dc8fa4;Apresentação / Storytelling;00. Não esperada;2025-08-20 11:12:03
23126;62e1f356-cb36-463a-9a3e-9eeb61dc8fa4;Cloud;00. Não esperada;2025-08-20 11:12:03
23127;62e1f356-cb36-463a-9a3e-9eeb61dc8fa4;Comunicação;00. Não esperada;2025-08-20 11:12:03
23128;62e1f356-cb36-463a-9a3e-9eeb61dc8fa4;Data Visualization;02. Iniciante;2025-08-20 11:12:03
23129;62e1f356-cb36-463a-9a3e-9eeb61dc8fa4;Docker;01. Aprendiz;2025-08-20 11:12:03
23130;62e1f356-cb36-463a-9a3e-9eeb61dc8fa4;Estatística descritiva;00. Não esperada;2025-08-20 11:12:03
23131;62e1f356-cb36-463a-9a3e-9eeb61dc8fa4;ETL;00. Não esperada;2025-08-20 11:12:03
23132;62e1f356-cb36-463a-9a3e-9eeb61dc8fa4;Gestão / Liderança;00. Não esperada;2025-08-20 11:12:03
23133;62e1f356-cb36-463a-9a3e-9eeb61dc8fa4;Git / GitHub / GitLab / BitBucket;00. Não esperada;2025-08-20 11:12:03
23134;62e1f356-cb36-463a-9a3e-9eeb61dc8fa4;Inteligência Emocional;00. Não esperada;2025-08-20 11:12:03
23135;62e1f356-cb36-463a-9a3e-9eeb61dc8fa4;Machine Learning - Agrupamento;00. Não esperada;2025-08-20 11:12:03
23136;62e1f356-cb36-463a-9a3e-9eeb61dc8fa4;Machine Learning - Associação;00. Não esperada;2025-08-20 11:12:03
23137;62e1f356-cb36-463a-9a3e-9eeb61dc8fa4;Machine Learning - Classificação;00. Não esperada;2025-08-20 11:12:03
23138;62e1f356-cb36-463a-9a3e-9eeb61dc8fa4;Machine Learning - Regressão;00. Não esperada;2025-08-20 11:12:03
23139;62e1f356-cb36-463a-9a3e-9eeb61dc8fa4;Negociação;00. Não esperada;2025-08-20 11:12:03
23140;62e1f356-cb36-463a-9a3e-9eeb61dc8fa4;Orquestrador de Pipelines;00. Não esperada;2025-08-20 11:12:03
23141;62e1f356-cb36-463a-9a3e-9eeb61dc8fa4;Python / R / Julia;00. Não esperada;2025-08-20 11:12:03
23142;62e1f356-cb36-463a-9a3e-9eeb61dc8fa4;Simplificação;00. Não esperada;2025-08-20 11:12:03
23143;62e1f356-cb36-463a-9a3e-9eeb61dc8fa4;SQL;00. Não esperada;2025-08-20 11:12:03
23144;62e1f356-cb36-463a-9a3e-9eeb61dc8fa4;Teste de hipótese e Teste A/B;00. Não esperada;2025-08-20 11:12:03
23145;c19782ab-fb20-4664-bb3e-94247007523d;Apresentação / Storytelling;00. Não esperada;2025-08-20 14:05:51
23146;c19782ab-fb20-4664-bb3e-94247007523d;Cloud;00. Não esperada;2025-08-20 14:05:51
23147;c19782ab-fb20-4664-bb3e-94247007523d;Comunicação;00. Não esperada;2025-08-20 14:05:51
23148;c19782ab-fb20-4664-bb3e-94247007523d;Data Visualization;00. Não esperada;2025-08-20 14:05:51
23149;c19782ab-fb20-4664-bb3e-94247007523d;Docker;00. Não esperada;2025-08-20 14:05:51
23150;c19782ab-fb20-4664-bb3e-94247007523d;Estatística descritiva;00. Não esperada;2025-08-20 14:05:51
23151;c19782ab-fb20-4664-bb3e-94247007523d;ETL;00. Não esperada;2025-08-20 14:05:51
23152;c19782ab-fb20-4664-bb3e-94247007523d;Gestão / Liderança;00. Não esperada;2025-08-20 14:05:51
23153;c19782ab-fb20-4664-bb3e-94247007523d;Git / GitHub / GitLab / BitBucket;00. Não esperada;2025-08-20 14:05:51
23154;c19782ab-fb20-4664-bb3e-94247007523d;Inteligência Emocional;00. Não esperada;2025-08-20 14:05:51
23155;c19782ab-fb20-4664-bb3e-94247007523d;Machine Learning - Agrupamento;00. Não esperada;2025-08-20 14:05:51
23156;c19782ab-fb20-4664-bb3e-94247007523d;Machine Learning - Associação;00. Não esperada;2025-08-20 14:05:51
23157;c19782ab-fb20-4664-bb3e-94247007523d;Machine Learning - Classificação;00. Não esperada;2025-08-20 14:05:51
23158;c19782ab-fb20-4664-bb3e-94247007523d;Machine Learning - Regressão;00. Não esperada;2025-08-20 14:05:51
23159;c19782ab-fb20-4664-bb3e-94247007523d;Negociação;00. Não esperada;2025-08-20 14:05:51
23160;c19782ab-fb20-4664-bb3e-94247007523d;Orquestrador de Pipelines;00. Não esperada;2025-08-20 14:05:51
23161;c19782ab-fb20-4664-bb3e-94247007523d;Python / R / Julia;00. Não esperada;2025-08-20 14:05:51
23162;c19782ab-fb20-4664-bb3e-94247007523d;Simplificação;00. Não esperada;2025-08-20 14:05:51
23163;c19782ab-fb20-4664-bb3e-94247007523d;SQL;00. Não esperada;2025-08-20 14:05:51
23164;c19782ab-fb20-4664-bb3e-94247007523d;Teste de hipótese e Teste A/B;00. Não esperada;2025-08-20 14:05:51
23165;fb6c53d8-8688-4313-971c-21df555bf74c;Apresentação / Storytelling;00. Não esperada;2025-08-20 14:20:21
23166;fb6c53d8-8688-4313-971c-21df555bf74c;Cloud;00. Não esperada;2025-08-20 14:20:21
23167;fb6c53d8-8688-4313-971c-21df555bf74c;Comunicação;01. Aprendiz;2025-08-20 14:20:21
